json_file_path	label
Dmitriy D./TASK 1/TASK1/json/349a882b212f28dd.json	left
Dmitriy D./TASK 1/TASK1/json/d266d98ff6986d57.json	right
Dmitriy D./TASK 1/TASK1/json/7cb9ec76a328d426.json	left
Dmitriy D./TASK 1/TASK1/json/4fe4eff8ad44d2db.json	right
Dmitriy D./TASK 1/TASK1/json/4f0600d17019dd49.json	left
Dmitriy D./TASK 1/TASK1/json/5e65f0dd8a356a9e.json	center
Dmitriy D./TASK 1/TASK1/json/008f6ed88710cae3.json	left
Dmitriy D./TASK 1/TASK1/json/e19d9234e219a1a7.json	center
Dmitriy D./TASK 1/TASK1/json/46226c092127af9c.json	center
Dmitriy D./TASK 1/TASK1/json/514dcf3289b7c821.json	center
Dmitriy D./TASK 1/TASK1/json/3fb57bcb8c3435cd.json	left
Dmitriy D./TASK 1/TASK1/json/f8ea3e4c73038af2.json	right
Dmitriy D./TASK 1/TASK1/json/c2a75ed3a890f0f7.json	center
Dmitriy D./TASK 1/TASK1/json/89351b921d9a1f88.json	right
Dmitriy D./TASK 1/TASK1/json/8eaa9412782aa2fd.json	left
Dmitriy D./TASK 1/TASK1/json/8e1557ee0542a965.json	right
Dmitriy D./TASK 1/TASK1/json/e9889e73b0a6249c.json	left
Dmitriy D./TASK 1/TASK1/json/1c96a621580987d8.json	left
Dmitriy D./TASK 1/TASK1/json/d4246bd46f62c727.json	left
Dmitriy D./TASK 1/TASK1/json/ba79b494011c5bba.json	left
Dmitriy D./TASK 1/TASK1/json/29515e5eb58fb430.json	right
Dmitriy D./TASK 1/TASK1/json/5bde05f363dd5eee.json	right
Dmitriy D./TASK 1/TASK1/json/10b0f05adccdf38f.json	right
Dmitriy D./TASK 1/TASK1/json/575d0098b243585f.json	left
Dmitriy D./TASK 1/TASK1/json/638a31509f445261.json	right
Dmitriy D./TASK 1/TASK1/json/a7b739580e7d8950.json	right
Dmitriy D./TASK 1/TASK1/json/bf3c99bdef687261.json	center
Dmitriy D./TASK 1/TASK1/json/e2ec5c9f8a35de8a.json	center
Dmitriy D./TASK 1/TASK1/json/ffa0b871ca8d0b0f.json	right
Dmitriy D./TASK 1/TASK1/json/71d60e45c55f6d37.json	right
Dmitriy D./TASK 1/TASK1/json/ea7c10a10b71e37f.json	right
Dmitriy D./TASK 1/TASK1/json/7921f9a5b01293b1.json	right
Dmitriy D./TASK 1/TASK1/json/b65bee7cf1a21868.json	left
Dmitriy D./TASK 1/TASK1/json/dea425e3701f004a.json	right
Dmitriy D./TASK 1/TASK1/json/422a0fd9b3e9d984.json	left
Dmitriy D./TASK 1/TASK1/json/03782fe7215d66cc.json	left
Dmitriy D./TASK 1/TASK1/json/c599eb20e2354458.json	center
Dmitriy D./TASK 1/TASK1/json/f9c8b8ded55cf83d.json	right
Dmitriy D./TASK 1/TASK1/json/1caae2d45444dda8.json	center
Dmitriy D./TASK 1/TASK1/json/f9cc1ad6cf7455a7.json	left
Dmitriy D./TASK 1/TASK1/json/ac19543b3ea631e1.json	left
Dmitriy D./TASK 1/TASK1/json/a106999b4666ebc5.json	right
Dmitriy D./TASK 1/TASK1/json/b0b11ab8b185a78f.json	right
Dmitriy D./TASK 1/TASK1/json/32cf5b1b9126f873.json	center
Dmitriy D./TASK 1/TASK1/json/0ef545fd51238e05.json	center
Dmitriy D./TASK 1/TASK1/json/43cabc0c3fb90d92.json	left
Dmitriy D./TASK 1/TASK1/json/9a500e4f6f1178af.json	right
Dmitriy D./TASK 1/TASK1/json/329b467edc7e174b.json	center
Dmitriy D./TASK 1/TASK1/json/a6d4f8920df6131e.json	right
Dmitriy D./TASK 1/TASK1/json/88b9b727d9295a95.json	right
Dmitriy D./TASK 1/TASK1/json/ab3ec79ee70c56e4.json	left
Dmitriy D./TASK 1/TASK1/json/7f6a693113011e11.json	center
Dmitriy D./TASK 1/TASK1/json/85ed3578f636d959.json	left
Dmitriy D./TASK 1/TASK1/json/05bb2c2638f0a452.json	right
Dmitriy D./TASK 1/TASK1/json/3ccbd3fa55298985.json	right
Dmitriy D./TASK 1/TASK1/json/3e691d2e08d25ec5.json	left
Dmitriy D./TASK 1/TASK1/json/f0ecdad0375ee9b8.json	left
Dmitriy D./TASK 1/TASK1/json/c8ea7d9c32bacc58.json	center
Dmitriy D./TASK 1/TASK1/json/a5b0754983e79a2d.json	center
Dmitriy D./TASK 1/TASK1/json/2b26387cf2e19eea.json	center
Dmitriy D./TASK 1/TASK1/json/f714d76fa46b4815.json	center
Dmitriy D./TASK 1/TASK1/json/b2d3bff93a24791d.json	left
Dmitriy D./TASK 1/TASK1/json/b44f2ab0813ab8e2.json	right
Dmitriy D./TASK 1/TASK1/json/24f35d11f0c15761.json	right
Dmitriy D./TASK 1/TASK1/json/61a7848292568476.json	center
Dmitriy D./TASK 1/TASK1/json/60a5f9c6868efa49.json	center
Dmitriy D./TASK 1/TASK1/json/18e946611d37657d.json	right
Dmitriy D./TASK 1/TASK1/json/eec63992764e3bee.json	left
Dmitriy D./TASK 1/TASK1/json/198934face9c2499.json	right
Dmitriy D./TASK 1/TASK1/json/9ecb13f895a23663.json	right
Dmitriy D./TASK 1/TASK1/json/8edcecb949589fc6.json	right
Dmitriy D./TASK 1/TASK1/json/f6514ed1728be2d1.json	center
Dmitriy D./TASK 1/TASK1/json/4e1ebc17eea437ac.json	left
Dmitriy D./TASK 1/TASK1/json/e84c268a4ff6437f.json	center
Dmitriy D./TASK 1/TASK1/json/6a2d02b8d4bd4800.json	right
Dmitriy D./TASK 1/TASK1/json/6414d41fce76c396.json	right
Dmitriy D./TASK 1/TASK1/json/475802cb82619671.json	right
Dmitriy D./TASK 1/TASK1/json/a791b6079041a665.json	left
Dmitriy D./TASK 1/TASK1/json/c679feb7452be11e.json	center
Dmitriy D./TASK 1/TASK1/json/0bba38355da613ce.json	center
Dmitriy D./TASK 1/TASK1/json/4c1c44fbbfb42e84.json	center
Dmitriy D./TASK 1/TASK1/json/1934fe6bc39f9812.json	center
Dmitriy D./TASK 1/TASK1/json/d8d09634d2b771eb.json	center
Dmitriy D./TASK 1/TASK1/json/59a2ae1ae0efdf1f.json	left
Dmitriy D./TASK 1/TASK1/json/544c8b9e15807227.json	center
Dmitriy D./TASK 1/TASK1/json/950f2e2a82274ad9.json	center
Dmitriy D./TASK 1/TASK1/json/acccf17a0909ba54.json	right
Dmitriy D./TASK 1/TASK1/json/4ef9f31ccf0ce5bf.json	right
Dmitriy D./TASK 1/TASK1/json/e4ee88dc90e1c743.json	left
Dmitriy D./TASK 1/TASK1/json/786decdb264d2b63.json	center
Dmitriy D./TASK 1/TASK1/json/4e9317aa9a5afce9.json	right
Dmitriy D./TASK 1/TASK1/json/74b6bf5f771050db.json	left
Dmitriy D./TASK 1/TASK1/json/1c0bfaba85b777af.json	left
Dmitriy D./TASK 1/TASK1/json/71529fbf02a80a3a.json	right
Dmitriy D./TASK 1/TASK1/json/3967b95b5edff37b.json	center
Dmitriy D./TASK 1/TASK1/json/0b9661d8ce72791f.json	right
Dmitriy D./TASK 1/TASK1/json/cee33197919c7d78.json	right
Dmitriy D./TASK 1/TASK1/json/41e510ed2cf0c087.json	center
Dmitriy D./TASK 1/TASK1/json/8d8f904d39e38fa1.json	center
Dmitriy D./TASK 1/TASK1/json/1e3db36dbf9fe56e.json	center
Dmitriy D./TASK 1/TASK1/json/4b3c34059677f69b.json	right
Dmitriy D./TASK 1/TASK1/json/a52b2b073c0b39e4.json	left
Dmitriy D./TASK 1/TASK1/json/6b0174b1ecc2a728.json	center
Dmitriy D./TASK 1/TASK1/json/d5beaf2b3a523bbb.json	right
Dmitriy D./TASK 1/TASK1/json/b044368fa3356322.json	center
Dmitriy D./TASK 1/TASK1/json/3065713743225350.json	center
Dmitriy D./TASK 1/TASK1/json/228b41e0a3a74d3f.json	left
Dmitriy D./TASK 1/TASK1/json/e8301fe8498362d9.json	left
Dmitriy D./TASK 1/TASK1/json/711b92ccd7a94aad.json	left
Dmitriy D./TASK 1/TASK1/json/99dbeb53d08d4457.json	left
Dmitriy D./TASK 1/TASK1/json/a09980797658cbdd.json	left
Dmitriy D./TASK 1/TASK1/json/a0a3563126484e16.json	right
Dmitriy D./TASK 1/TASK1/json/4f5b32226ca2de17.json	left
Dmitriy D./TASK 1/TASK1/json/8b84d54d92cb3934.json	right
Dmitriy D./TASK 1/TASK1/json/4fda163a6938e42b.json	center
Dmitriy D./TASK 1/TASK1/json/2726c22631d6b4eb.json	right
Dmitriy D./TASK 1/TASK1/json/e809261f4fbb6911.json	right
Dmitriy D./TASK 1/TASK1/json/042daead25bb67bf.json	right
Dmitriy D./TASK 1/TASK1/json/ae51c8e3aa4abfe7.json	left
Dmitriy D./TASK 1/TASK1/json/a6e2c7b84005f3eb.json	left
Dmitriy D./TASK 1/TASK1/json/d2c63b9a3f7dbd67.json	center
Dmitriy D./TASK 1/TASK1/json/5c49472d94a265a9.json	left
Dmitriy D./TASK 1/TASK1/json/91c6337a8cdf47b7.json	center
Dmitriy D./TASK 1/TASK1/json/f9a75aa267223aad.json	left
Dmitriy D./TASK 1/TASK1/json/a6da34c5f9880451.json	center
Dmitriy D./TASK 1/TASK1/json/588dca97840f6a37.json	right
Dmitriy D./TASK 1/TASK1/json/373aa1d0f85ced4c.json	center
Dmitriy D./TASK 1/TASK1/json/aefada3125028c9a.json	right
Dmitriy D./TASK 1/TASK1/json/be4a54cf45ad88bd.json	left
Dmitriy D./TASK 1/TASK1/json/047f91910be49450.json	left
Dmitriy D./TASK 1/TASK1/json/f6c17ac914323b28.json	right
Dmitriy D./TASK 1/TASK1/json/9c177db0ac20ff89.json	right
Dmitriy D./TASK 1/TASK1/json/a56ce00cf620a6e9.json	right
Dmitriy D./TASK 1/TASK1/json/472fea6c6a08e65f.json	center
Dmitriy D./TASK 1/TASK1/json/719fcccb9cc6901f.json	right
Dmitriy D./TASK 1/TASK1/json/cb87f16f5c6992d3.json	left
Dmitriy D./TASK 1/TASK1/json/65cee7eb04559b50.json	center
Dmitriy D./TASK 1/TASK1/json/720cf8d96c91254b.json	right
Dmitriy D./TASK 1/TASK1/json/5651ce11cb3451e7.json	left
Dmitriy D./TASK 1/TASK1/json/9a6d4146a0219e61.json	center
Dmitriy D./TASK 1/TASK1/json/3501b27305a02f9d.json	right
Dmitriy D./TASK 1/TASK1/json/2ed823472028fd8a.json	right
Dmitriy D./TASK 1/TASK1/json/4f6fc9db6a01ec71.json	left
Dmitriy D./TASK 1/TASK1/json/d184582d69fe903b.json	right
Dmitriy D./TASK 1/TASK1/json/fa9a590f2e7aad6c.json	center
Dmitriy D./TASK 1/TASK1/json/16814b3b376c7bb5.json	center
Dmitriy D./TASK 1/TASK1/json/b563b8c71aaf7c03.json	right
Dmitriy D./TASK 1/TASK1/json/8a14368d3adf0621.json	right
Dmitriy D./TASK 1/TASK1/json/8b65e40bdc988b10.json	right
Dmitriy D./TASK 1/TASK1/json/1ae2e0616d735512.json	right
Dmitriy D./TASK 1/TASK1/json/135e17dd35a12936.json	right
Dmitriy D./TASK 1/TASK1/json/f8f52a247785d7bc.json	right
Dmitriy D./TASK 1/TASK1/json/8fdb45d47ef440dc.json	left
Dmitriy D./TASK 1/TASK1/json/d6f223f3bfea8a9d.json	left
Dmitriy D./TASK 1/TASK1/json/4896d1ec16bc2dbb.json	center
Dmitriy D./TASK 1/TASK1/json/1ae8ebd8ae2e6acb.json	left
Dmitriy D./TASK 1/TASK1/json/9bfeb32ba45d2298.json	center
Dmitriy D./TASK 1/TASK1/json/16e91d1ac102924e.json	center
Dmitriy D./TASK 1/TASK1/json/d37d5a9ffb4536dc.json	center
Dmitriy D./TASK 1/TASK1/json/c0a70fc6d4036a84.json	center
Dmitriy D./TASK 1/TASK1/json/5f391a9804a19bf1.json	center
Dmitriy D./TASK 1/TASK1/json/4a5a58c912268606.json	right
Dmitriy D./TASK 1/TASK1/json/a22b9c7329b56748.json	center
Dmitriy D./TASK 1/TASK1/json/205637cf77fa7ad7.json	right
Dmitriy D./TASK 1/TASK1/json/ada5f9ad615b2f72.json	left
Dmitriy D./TASK 1/TASK1/json/015c924e9de13a4e.json	center
Dmitriy D./TASK 1/TASK1/json/6b7b1169eafb172f.json	right
Dmitriy D./TASK 1/TASK1/json/003cc15dd58e110c.json	left
Dmitriy D./TASK 1/TASK1/json/6fe7f54b54aa2b5a.json	center
Dmitriy D./TASK 1/TASK1/json/b32dcb447207c1c9.json	left
Dmitriy D./TASK 1/TASK1/json/bb3e44eb92046eb1.json	right
Dmitriy D./TASK 1/TASK1/json/d60b0f8eb7abcf1b.json	center
Dmitriy D./TASK 1/TASK1/json/db4eabb2ee27d60e.json	center
Dmitriy D./TASK 1/TASK1/json/b69a75ecb307c1a6.json	right
Dmitriy D./TASK 1/TASK1/json/2e1f75a70c433436.json	right
Dmitriy D./TASK 1/TASK1/json/e7e88ccca71e77d7.json	left
Dmitriy D./TASK 1/TASK1/json/8618eea7fdc63709.json	left
Dmitriy D./TASK 1/TASK1/json/353e1811b0e151c9.json	center
Dmitriy D./TASK 1/TASK1/json/8b89e69cbf781bcd.json	right
Dmitriy D./TASK 1/TASK1/json/c808e5f16adc220e.json	right
Dmitriy D./TASK 1/TASK1/json/f6e4eb1ac7b29654.json	right
Dmitriy D./TASK 1/TASK1/json/e706a47a9734203d.json	right
Dmitriy D./TASK 1/TASK1/json/fc33ddbda63ca51b.json	center
Dmitriy D./TASK 1/TASK1/json/56a17562dceffaa2.json	left
Dmitriy D./TASK 1/TASK1/json/dc767f0ed615ca1e.json	right
Dmitriy D./TASK 1/TASK1/json/41deb4c4483acc5a.json	center
Dmitriy D./TASK 1/TASK1/json/ae4d7c93151c5a1f.json	center
Dmitriy D./TASK 1/TASK1/json/4d927c6af45fb6fd.json	center
Dmitriy D./TASK 1/TASK1/json/5a8a100b974921b5.json	right
Dmitriy D./TASK 1/TASK1/json/1306d80b6c85c6e9.json	right
Dmitriy D./TASK 1/TASK1/json/038317cefcfe0b45.json	right
Dmitriy D./TASK 1/TASK1/json/2f7dfb1ec7912b20.json	right
Dmitriy D./TASK 1/TASK1/json/d8326717cf12dd0c.json	right
Dmitriy D./TASK 1/TASK1/json/b7ac181ef6f85bbb.json	right
Dmitriy D./TASK 1/TASK1/json/f0b80d332c990a0c.json	center
Dmitriy D./TASK 1/TASK1/json/ac3e0507cf29968e.json	center
Dmitriy D./TASK 1/TASK1/json/b5893371158c3180.json	center
Dmitriy D./TASK 1/TASK1/json/9269cac73343d40c.json	right
Dmitriy D./TASK 1/TASK1/json/0b2b8082a834ba6a.json	right
Dmitriy D./TASK 1/TASK1/json/1fc72fbf55aa5e78.json	left
Dmitriy D./TASK 1/TASK1/json/8fce936e28ef3069.json	right
Dmitriy D./TASK 1/TASK1/json/34dd22edca74664f.json	right
Dmitriy D./TASK 1/TASK1/json/d498d20ebca66de9.json	right
Dmitriy D./TASK 1/TASK1/json/9c10a321e5b0a779.json	right
Dmitriy D./TASK 1/TASK1/json/54f60ee82501290f.json	center
Dmitriy D./TASK 1/TASK1/json/4139d5936c5a2d93.json	right
Dmitriy D./TASK 1/TASK1/json/31ce8977cbc05b5e.json	center
Dmitriy D./TASK 1/TASK1/json/e83c0939465551e3.json	center
Dmitriy D./TASK 1/TASK1/json/eb6720bd32e068c9.json	center
Dmitriy D./TASK 1/TASK1/json/7ce2143dc45d9dec.json	center
Dmitriy D./TASK 1/TASK1/json/b4b50a933c10f989.json	center
Dmitriy D./TASK 1/TASK1/json/80b9ffaf1c59387d.json	right
Dmitriy D./TASK 1/TASK1/json/e995852f8ae59d63.json	left
Dmitriy D./TASK 1/TASK1/json/8a3161c6dae258d0.json	right
Dmitriy D./TASK 1/TASK1/json/64fe4fe56bb0bdf9.json	right
Dmitriy D./TASK 1/TASK1/json/0d0381fc5c790ed5.json	center
Dmitriy D./TASK 1/TASK1/json/68dafa2f287ef581.json	center
Dmitriy D./TASK 1/TASK1/json/d8cf6f9d294d606a.json	right
Dmitriy D./TASK 1/TASK1/json/e3c8912669e5eaf1.json	center
Dmitriy D./TASK 1/TASK1/json/c5ee89f8423e8b3a.json	center
Dmitriy D./TASK 1/TASK1/json/fe89ae8eb1cb4453.json	center
Dmitriy D./TASK 1/TASK1/json/affdf02c70db668a.json	right
Dmitriy D./TASK 1/TASK1/json/4538f61b10286141.json	center
Dmitriy D./TASK 1/TASK1/json/3068f8a43716ff07.json	right
Dmitriy D./TASK 1/TASK1/json/248ec3ba647ea28b.json	center
Dmitriy D./TASK 1/TASK1/json/ed0fc47462d1d179.json	right
Dmitriy D./TASK 1/TASK1/json/c4574180895841f4.json	left
Dmitriy D./TASK 1/TASK1/json/671ceb5d479206a9.json	left
Dmitriy D./TASK 1/TASK1/json/31d426e5e24563f2.json	right
Dmitriy D./TASK 1/TASK1/json/ee03a9b3fec31440.json	center
Dmitriy D./TASK 1/TASK1/json/0b689ac575df6101.json	left
Dmitriy D./TASK 1/TASK1/json/d72aad648b5cd995.json	right
Dmitriy D./TASK 1/TASK1/json/5c49c7236eb77da9.json	right
Dmitriy D./TASK 1/TASK1/json/2b83a135a9a1c1c2.json	right
Dmitriy D./TASK 1/TASK1/json/4ab7b7dc67c0b0dc.json	right
Dmitriy D./TASK 1/TASK1/json/0d696411f911f022.json	left
Dmitriy D./TASK 1/TASK1/json/68410cb5c90e3429.json	left
Dmitriy D./TASK 1/TASK1/json/57c96acc3e6d94e9.json	right
Dmitriy D./TASK 1/TASK1/json/4af7b7352cf17be2.json	center
Dmitriy D./TASK 1/TASK1/json/f498aa8cd3518f5e.json	center
Dmitriy D./TASK 1/TASK1/json/9ab9e6d47b1248aa.json	left
Dmitriy D./TASK 1/TASK1/json/54e455ca80353e4e.json	left
Dmitriy D./TASK 1/TASK1/json/d6f87d0b6236bb54.json	center
Dmitriy D./TASK 1/TASK1/json/460250bcaaf389fa.json	left
Dmitriy D./TASK 1/TASK1/json/748b587f1b68583b.json	center
Dmitriy D./TASK 1/TASK1/json/0da7d7944871ea0d.json	left
Dmitriy D./TASK 1/TASK1/json/8460980e9c2063ca.json	center
Dmitriy D./TASK 1/TASK1/json/0cf76aa1c0b765b0.json	right
Dmitriy D./TASK 1/TASK1/json/f65e4de82c1f7ca6.json	right
Dmitriy D./TASK 1/TASK1/json/8bc372dca76e66ce.json	center
Dmitriy D./TASK 1/TASK1/json/eb0f84d89291909b.json	right
Dmitriy D./TASK 1/TASK1/json/b47e89d3e75c4bbf.json	center
Dmitriy D./TASK 1/TASK1/json/2179ace4ee1f54c6.json	right
Dmitriy D./TASK 1/TASK1/json/94920de84b0e2c98.json	left
Dmitriy D./TASK 1/TASK1/json/ff42590b4e87816c.json	center
Dmitriy D./TASK 1/TASK1/json/03d9dd47d451b0db.json	right
Dmitriy D./TASK 1/TASK1/json/83d9e8f331c669bb.json	left
Dmitriy D./TASK 1/TASK1/json/00143e28ac1630e9.json	center
Dmitriy D./TASK 1/TASK1/json/752c8f49e96d68f7.json	center
Dmitriy D./TASK 1/TASK1/json/b4de65b1daff1165.json	center
Dmitriy D./TASK 1/TASK1/json/3cd90b8417ba92e1.json	right
Dmitriy D./TASK 1/TASK1/json/7862a6423e5a2520.json	center
Dmitriy D./TASK 1/TASK1/json/fab5afa7517b5efc.json	center
Dmitriy D./TASK 1/TASK1/json/b88e1fa0f57c1ffb.json	left
Dmitriy D./TASK 1/TASK1/json/256d37da87268c95.json	left
Dmitriy D./TASK 1/TASK1/json/ab18c07cb852f547.json	right
Dmitriy D./TASK 1/TASK1/json/5221e78e0082e2ff.json	left
Dmitriy D./TASK 1/TASK1/json/3b957dca41540f49.json	center
Dmitriy D./TASK 1/TASK1/json/ff2256cb9bb38efb.json	left
Dmitriy D./TASK 1/TASK1/json/6471be311c30c2a8.json	right
Dmitriy D./TASK 1/TASK1/json/60becf97629f4841.json	center
Dmitriy D./TASK 1/TASK1/json/29037647ed62ff5b.json	center
Dmitriy D./TASK 1/TASK1/json/d66d53eae27c04e0.json	center
Dmitriy D./TASK 1/TASK1/json/09539a039077310e.json	right
Dmitriy D./TASK 1/TASK1/json/1410b8cb108940b0.json	right
Dmitriy D./TASK 1/TASK1/json/1c77995f257c812f.json	right
Dmitriy D./TASK 1/TASK1/json/98f7b649e124c35c.json	right
Dmitriy D./TASK 1/TASK1/json/3fa6a0d30d4bf721.json	center
Dmitriy D./TASK 1/TASK1/json/2f64cf952baeb039.json	right
Dmitriy D./TASK 1/TASK1/json/2a21c5a1bace9984.json	left
Dmitriy D./TASK 1/TASK1/json/0029118e02be528c.json	center
Dmitriy D./TASK 1/TASK1/json/6b592772cfdece9a.json	center
Dmitriy D./TASK 1/TASK1/json/2f20c6aa32c603f3.json	left
Dmitriy D./TASK 1/TASK1/json/2edab01acd8349a4.json	center
Dmitriy D./TASK 1/TASK1/json/6146f443e66dbf31.json	center
Dmitriy D./TASK 1/TASK1/json/31346b7b0bec4360.json	center
Dmitriy D./TASK 1/TASK1/json/7e5cae1128c585cb.json	right
Dmitriy D./TASK 1/TASK1/json/ee00faf413d978e6.json	center
Dmitriy D./TASK 1/TASK1/json/b5f9e1040537c0ad.json	right
Dmitriy D./TASK 1/TASK1/json/9c26d824a1de5ac1.json	left
Dmitriy D./TASK 1/TASK1/json/4e956c1792444761.json	left
Dmitriy D./TASK 1/TASK1/json/c315592fc833635d.json	center
Dmitriy D./TASK 1/TASK1/json/6910da99ea85cbd4.json	left
Dmitriy D./TASK 1/TASK1/json/7fe7a575954fe0a4.json	right
Dmitriy D./TASK 1/TASK1/json/01c89f234f1d79b1.json	left
Dmitriy D./TASK 1/TASK1/json/355e037ef5b8089e.json	center
Dmitriy D./TASK 1/TASK1/json/f73d5c70a6f21f49.json	right
Dmitriy D./TASK 1/TASK1/json/13172b14518a06a8.json	right
Dmitriy D./TASK 1/TASK1/json/a957a083f78d4fe9.json	center
Dmitriy D./TASK 1/TASK1/json/1705c3af9b756b4d.json	left
Dmitriy D./TASK 1/TASK1/json/1fb23a3bafdbc453.json	center
Dmitriy D./TASK 1/TASK1/json/5c065fd7924ce3e1.json	right
Dmitriy D./TASK 1/TASK1/json/877335aaeb11d8b1.json	center
Dmitriy D./TASK 1/TASK1/json/5324ca65f6fc88d9.json	right
Dmitriy D./TASK 1/TASK1/json/39cdd0d2e7c140eb.json	right
Dmitriy D./TASK 1/TASK1/json/f2a1e7c24cb9c1d3.json	center
Dmitriy D./TASK 1/TASK1/json/02ecb5f47f1e678d.json	left
Dmitriy D./TASK 1/TASK1/json/7ea627f5a792c849.json	left
Dmitriy D./TASK 1/TASK1/json/5cb3a650025985a0.json	right
Dmitriy D./TASK 1/TASK1/json/b204a6dad2ac31cc.json	right
Dmitriy D./TASK 1/TASK1/json/98a10112e13e6e8e.json	center
Dmitriy D./TASK 1/TASK1/json/8e412878f87ccc6c.json	left
Dmitriy D./TASK 1/TASK1/json/b82a6f4e9e996fe7.json	center
Dmitriy D./TASK 1/TASK1/json/bbaaf8db64148ebe.json	right
Dmitriy D./TASK 1/TASK1/json/c821fd602f2ab373.json	left
Dmitriy D./TASK 1/TASK1/json/f5d6460cad1929d9.json	right
Dmitriy D./TASK 1/TASK1/json/b6548e83a2ef69ad.json	right
Dmitriy D./TASK 1/TASK1/json/2920d6f2383e0ae4.json	center
Dmitriy D./TASK 1/TASK1/json/4cf27d691d623eef.json	right
Dmitriy D./TASK 1/TASK1/json/20399b0f08c07f30.json	center
Dmitriy D./TASK 1/TASK1/json/2cc4856d4db9ef5d.json	center
Dmitriy D./TASK 1/TASK1/json/a4526914faf48a42.json	center
Dmitriy D./TASK 1/TASK1/json/536ff6e312d26248.json	center
Dmitriy D./TASK 1/TASK1/json/f277143641e93967.json	right
Dmitriy D./TASK 1/TASK1/json/644e26b78d70b2b8.json	center
Dmitriy D./TASK 1/TASK1/json/f6f0829458298528.json	right
Dmitriy D./TASK 1/TASK1/json/7fb291dfd5e5bda1.json	center
Dmitriy D./TASK 1/TASK1/json/6b7b5b9d5835997d.json	left
Dmitriy D./TASK 1/TASK1/json/45cfb2008cc9bc17.json	left
Dmitriy D./TASK 1/TASK1/json/42854d275c785d1a.json	right
Dmitriy D./TASK 1/TASK1/json/6504ed68972d55e0.json	center
Dmitriy D./TASK 1/TASK1/json/423f171b2e5f0df1.json	center
Dmitriy D./TASK 1/TASK1/json/e07cd75bc2582e7b.json	right
Dmitriy D./TASK 1/TASK1/json/f7b3887e563cac42.json	right
Dmitriy D./TASK 1/TASK1/json/bc789130282ed916.json	left
Dmitriy D./TASK 1/TASK1/json/ce7db0328c298782.json	center
Dmitriy D./TASK 1/TASK1/json/52d4fa2d9625be6a.json	right
Dmitriy D./TASK 1/TASK1/json/0ac99f6a93ab0e94.json	left
Dmitriy D./TASK 1/TASK1/json/675048e4a753fd69.json	left
Dmitriy D./TASK 1/TASK1/json/f834c6fcd4f491f0.json	left
Dmitriy D./TASK 1/TASK1/json/2eca6226e6c50c57.json	left
Dmitriy D./TASK 1/TASK1/json/4dd73ab5413da6eb.json	center
Dmitriy D./TASK 1/TASK1/json/ff075a7168473e6e.json	center
Dmitriy D./TASK 1/TASK1/json/700d8710763c3e34.json	right
Dmitriy D./TASK 1/TASK1/json/d9dabf6c0692889b.json	right
Dmitriy D./TASK 1/TASK1/json/fffe0257361df2a5.json	left
Dmitriy D./TASK 1/TASK1/json/6560a8dcc97df4e7.json	center
Dmitriy D./TASK 1/TASK1/json/2a8392611afbe2e1.json	right
Dmitriy D./TASK 1/TASK1/json/41b77388784d399b.json	center
Dmitriy D./TASK 1/TASK1/json/5b4bae4f81b1c2a3.json	right
Dmitriy D./TASK 1/TASK1/json/1fca25147ef4f00c.json	right
Dmitriy D./TASK 1/TASK1/json/fcce4d78ef909aa8.json	left
Dmitriy D./TASK 1/TASK1/json/3609a79098ac1684.json	right
Dmitriy D./TASK 1/TASK1/json/7d85a5c662126e0c.json	center
Dmitriy D./TASK 1/TASK1/json/73dd19532ba33ba5.json	left
Dmitriy D./TASK 1/TASK1/json/3f69c0d90adbd8a2.json	right
Dmitriy D./TASK 1/TASK1/json/c2c9405fc7162654.json	right
Dmitriy D./TASK 1/TASK1/json/f22b4ea91dbbfba7.json	center
Dmitriy D./TASK 1/TASK1/json/5ba0ccb66d0f7db1.json	right
Dmitriy D./TASK 1/TASK1/json/cce11aa9e7b77a23.json	center
Dmitriy D./TASK 1/TASK1/json/07e308a6960c3ad9.json	right
Dmitriy D./TASK 1/TASK1/json/3e5bbfa02d70236e.json	center
Dmitriy D./TASK 1/TASK1/json/432d78edbe0b8616.json	left
Dmitriy D./TASK 1/TASK1/json/97397b18b443aed3.json	right
Dmitriy D./TASK 1/TASK1/json/4ba0a618cba4e2fc.json	center
Dmitriy D./TASK 1/TASK1/json/4c00f5bb8e41cb98.json	left
Dmitriy D./TASK 1/TASK1/json/41996d3f873e5176.json	left
Dmitriy D./TASK 1/TASK1/json/83d1f237fe037791.json	center
Dmitriy D./TASK 1/TASK1/json/10621f4e5dada41a.json	right
Dmitriy D./TASK 1/TASK1/json/ac37aefc85a7f99a.json	right
Dmitriy D./TASK 1/TASK1/json/683c8c6d3eaecb13.json	center
Dmitriy D./TASK 1/TASK1/json/55cf8ea72281f221.json	center
Dmitriy D./TASK 1/TASK1/json/b04f412307125640.json	right
Dmitriy D./TASK 1/TASK1/json/68bc6fea77a55fc4.json	left
Dmitriy D./TASK 1/TASK1/json/7e4da0002379ddbe.json	left
Dmitriy D./TASK 1/TASK1/json/3ba82759404ad61c.json	center
Dmitriy D./TASK 1/TASK1/json/7998d9560fac5a8c.json	center
Dmitriy D./TASK 1/TASK1/json/68db30b0bd1becc5.json	right
Dmitriy D./TASK 1/TASK1/json/2271381f02922185.json	right
